taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2498064	Anas erythrorhyncha J.F.Gmelin, 1789	2498064	Anas erythrorhyncha J.F.Gmelin, 1789	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas erythrorhyncha	2498064	LC
9263969	Ichthyosaura alpestris alpestris	2431783	Ichthyosaura alpestris (Laurenti, 1768)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Ichthyosaura	2431782	Ichthyosaura alpestris	2431783	
5282	Scolopacidae	5282	Scolopacidae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282					NE
2412623	Alosa fallax (Lacepède, 1803)	2412623	Alosa fallax (Lacepède, 1803)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Clupeiformes	538	Clupeidae	7332	Alosa	2412615	Alosa fallax	2412623	LC
2435528	Crocidura Wagler, 1832	2435528	Crocidura Wagler, 1832	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Soricidae	5534	Crocidura	2435528			NE
2481312	Cepphus grylle (Linnaeus, 1758)	2481312	Cepphus grylle (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Cepphus	3241982	Cepphus grylle	2481312	LC
7405711	Motacilla aguimp Temminck, 1820	7405711	Motacilla aguimp Temminck, 1820	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla aguimp	7405711	NE
2474381	Fulica cristata Gmelin, 1789	2474381	Fulica cristata Gmelin, 1789	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Fulica	2474376	Fulica cristata	2474381	LC
2481748	Calidris alba (Pallas, 1764)	2481748	Calidris alba (Pallas, 1764)	253	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris alba	2481748	LC
2489160	Riparia riparia (Linnaeus, 1758)	2489160	Riparia riparia (Linnaeus, 1758)	2349	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Riparia	2489158	Riparia riparia	2489160	LC
9367409	Sterna hirundo Linnaeus, 1758	9367409	Sterna hirundo Linnaeus, 1758	4237	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Sterna	2481227	Sterna hirundo	9367409	LC
9791464	Colinus virginianus (Linnaeus, 1758)	9791464	Colinus virginianus (Linnaeus, 1758)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Colinus	2474271	Colinus virginianus	9791464	NT
2441905	Chelydra serpentina (Linnaeus, 1758)	2441905	Chelydra serpentina (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Chelydridae	5462	Chelydra	2441904	Chelydra serpentina	2441905	LC
2480578	Accipiter brevipes (Severtzov, 1850)	2480578	Accipiter brevipes (Severtzov, 1850)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter brevipes	2480578	LC
4409010	Parus montanus Conrad von Baldenstein, 1827	4409010	Parus montanus Conrad von Baldenstein, 1827	287	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Parus	2487923	Parus montanus	4409010	NE
7193871	Canis lupus lupus	7193871	Canis lupus lupus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Canis	5219142	Canis lupus	5219173	
7826906	Thectocercus acuticaudatus (Vieillot, 1818)	2479089	Aratinga acuticaudata (Vieillot, 1818)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga acuticaudata	2479089	NE
11040669	Curruca communis communis	2492943	Sylvia communis Latham, 1787	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia communis	2492943	
2382155	Sander lucioperca (Linnaeus, 1758)	2382155	Sander lucioperca (Linnaeus, 1758)	227	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Percidae	4481	Sander	2382151	Sander lucioperca	2382155	LC
2480509	Aquila clanga Pallas, 1811	2480509	Aquila clanga Pallas, 1811	280	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Aquila	2480498	Aquila clanga	2480509	VU
2474055	Alectoris graeca (Meisner, 1804)	2474055	Alectoris graeca (Meisner, 1804)	677	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Alectoris	2474025	Alectoris graeca	2474055	NT
5228694	Apus unicolor (Jardine, 1830)	5228694	Apus unicolor (Jardine, 1830)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Apus	2235048	Apus unicolor	5228694	LC
2498396	Dendrocygna viduata (Linnaeus, 1766)	2498396	Dendrocygna viduata (Linnaeus, 1766)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna viduata	2498396	LC
6159244	Lacerta bilineata bilineata	6159244	Lacerta bilineata bilineata	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Lacertidae	5201	Lacerta	2469780	Lacerta bilineata	6159243	
7192166	Oenanthe oenanthe oenanthe	7192166	Oenanthe oenanthe oenanthe	25	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe oenanthe	5231240	
2362524	Tinca tinca (Linnaeus, 1758)	2362524	Tinca tinca (Linnaeus, 1758)	1492	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Tinca	2362523	Tinca tinca	2362524	LC
12349812	Salariopsis fluviatilis (Asso, 1801)	4409525	Salaria fluviatilis (Asso, 1801)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Blenniidae	4251	Salaria	2395308	Salaria fluviatilis	4409525	NE
2489076	Lamprotornis caudatus (Statius Muller, 1776)	2489076	Lamprotornis caudatus (Statius Muller, 1776)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Lamprotornis	2489069	Lamprotornis caudatus	2489076	LC
5229491	Pica pica pica	5229491	Pica pica pica	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Pica	7237083	Pica pica	5229490	
6100954	Coloeus monedula (Linnaeus, 1758)	6100954	Coloeus monedula (Linnaeus, 1758)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Coloeus	4852454	Coloeus monedula	6100954	NE
7191094	Mergus merganser merganser	7191094	Mergus merganser merganser	43	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mergus	2498368	Mergus merganser	9537647	
2432384	Myotis Kaup, 1829	2432384	Myotis Kaup, 1829	714	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384			NE
2481609	Stercorarius pomarinus (Temminck, 1815)	2481609	Stercorarius pomarinus (Temminck, 1815)	59	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Stercorariidae	9347	Stercorarius	2481608	Stercorarius pomarinus	2481609	LC
2490613	Melanocorypha calandra (Linnaeus, 1766)	2490613	Melanocorypha calandra (Linnaeus, 1766)	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Melanocorypha	2490608	Melanocorypha calandra	2490613	LC
5231918	Cuculus canorus Linnaeus, 1758	5231918	Cuculus canorus Linnaeus, 1758	6324	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Cuculus	2336662	Cuculus canorus	5231918	LC
5845582	Chloris chloris (Linnaeus, 1758)	5845582	Chloris chloris (Linnaeus, 1758)	21285	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Chloris	3241514	Chloris chloris	5845582	LC
7422937	Bubalus bubalis (Linnaeus, 1758)	7422937	Bubalus bubalis (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Bubalus	8166441	Bubalus bubalis	7422937	NE
2458916	Hierophis viridiflavus (Lacépède, 1789)	2458916	Hierophis viridiflavus (Lacépède, 1789)	1262	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Hierophis	2458915	Hierophis viridiflavus	2458916	LC
2474776	Tribonyx mortierii Du Bus de Gisignies, 1840	9003282	Gallinula mortierii (Du Bus de Gisignies, 1840)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula mortierii	9003282	LC
4352332	Phoenicopterus roseus Pallas, 1811	4352332	Phoenicopterus roseus Pallas, 1811	43	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Phoenicopteriformes	7191426	Phoenicopteridae	5269	Phoenicopterus	2481102	Phoenicopterus roseus	4352332	LC
5219004	Mustela nivalis vulgaris Erxleben, 1777	5219004	Mustela nivalis vulgaris Erxleben, 1777	28	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela nivalis	5218987	
2492462	Erithacus rubecula (Linnaeus, 1758)	2492462	Erithacus rubecula (Linnaeus, 1758)	34267	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Erithacus	2492460	Erithacus rubecula	2492462	LC
5228033	Chrysolophus amherstiae (Leadbeater, 1829)	5228033	Chrysolophus amherstiae (Leadbeater, 1829)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Chrysolophus	10405331	Chrysolophus amherstiae	5228033	LC
9478399	Curruca subalpina (Temminck, 1820)	9478399	Curruca subalpina (Temminck, 1820)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Curruca	7988924	Curruca subalpina	9478399	LC
2480297	Charadrius leschenaultii R.Lesson, 1826	2480297	Charadrius leschenaultii R.Lesson, 1826	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius leschenaultii	2480297	LC
4408759	Saxicola rubicola (Linnaeus, 1766)	4408759	Saxicola rubicola (Linnaeus, 1766)	4261	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Saxicola	2492516	Saxicola rubicola	4408759	NE
5217160	Bufo bufo (Linnaeus, 1758)	5217160	Bufo bufo (Linnaeus, 1758)	74545	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Bufo	7580221	Bufo bufo	5217160	LC
2481177	Larus pipixcan Wagler, 1831	5846430	Leucophaeus pipixcan (Wagler, 1831)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus pipixcan	5846430	LC
