seq	kingdom	phylum	class	order	family	genus	species
seq_18645	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_18647	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18648	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Sphaerostilbella	Sphaerostilbella broomeana
seq_18649	NA	NA	NA	NA	NA	NA	NA
seq_18650	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_18653	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18655	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Vuilleminiaceae	Vuilleminia	Vuilleminia macrospora
seq_18656	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_18658	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Tubakiaceae	Tubakia	NA
seq_18660	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella	NA
seq_18661	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18663	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	NA
seq_18664	Fungi	Entomophthoromycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	Conidiobolus coronatus
seq_18665	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	NA
seq_18666	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_18667	NA	NA	NA	NA	NA	NA	NA
seq_18668	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18670	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	NA	NA
seq_18671	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	NA	NA
seq_18672	NA	NA	NA	NA	NA	NA	NA
seq_18678	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_18679	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus luteolus
seq_18680	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	NA	NA
seq_18684	NA	NA	NA	NA	NA	NA	NA
seq_18686	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	NA
seq_18689	NA	NA	NA	NA	NA	NA	NA
seq_18693	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_18694	NA	NA	NA	NA	NA	NA	NA
seq_18695	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	NA	NA
seq_18696	NA	NA	NA	NA	NA	NA	NA
seq_18698	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	NA
seq_18700	NA	NA	NA	NA	NA	NA	NA
seq_18704	NA	NA	NA	NA	NA	NA	NA
seq_18706	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe perjuncta
seq_18707	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Corylus	NA
seq_18708	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_18710	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18712	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18714	NA	NA	NA	NA	NA	NA	NA
seq_18716	NA	NA	NA	NA	NA	NA	NA
seq_18717	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	Gelacantha	Gelacantha pura
seq_18718	NA	NA	NA	NA	NA	NA	NA
seq_18720	Fungi	NA	NA	NA	NA	NA	NA
seq_18722	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	Athelia acrospora
seq_18723	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia camargensis
seq_18724	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18725	NA	NA	NA	NA	NA	NA	NA
seq_18727	NA	NA	NA	NA	NA	NA	NA
seq_18728	NA	NA	NA	NA	NA	NA	NA
seq_18729	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Krasilnikovozyma	Krasilnikovozyma huempii
seq_18730	NA	NA	NA	NA	NA	NA	NA
seq_18731	NA	NA	NA	NA	NA	NA	NA
seq_18732	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	NA
seq_18733	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	Septobasidium	NA
seq_18734	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
seq_18737	NA	NA	NA	NA	NA	NA	NA
seq_18738	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Hydropus	NA
seq_18741	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia cryptophialidica
seq_18745	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18749	NA	NA	NA	NA	NA	NA	NA
seq_18751	NA	NA	NA	NA	NA	NA	NA
seq_18754	Fungi	Basidiomycota	Microbotryomycetes	NA	Chrysozymaceae	Chrysozyma	NA
seq_18756	NA	NA	NA	NA	NA	NA	NA
seq_18757	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	NA
seq_18760	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18761	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	NA
seq_18763	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma aprile
seq_18766	NA	NA	NA	NA	NA	NA	NA
seq_18767	NA	NA	NA	NA	NA	NA	NA
seq_18768	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	Didymocyrtis pini
seq_18769	Fungi	Ascomycota	Leotiomycetes	Helotiales	Solenopeziaceae	Trichopezizella	NA
seq_18772	NA	NA	NA	NA	NA	NA	NA
seq_18774	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	NA
seq_18775	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	NA
seq_18779	NA	NA	NA	NA	NA	NA	NA
seq_18780	NA	NA	NA	NA	NA	NA	NA
seq_18781	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18782	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
seq_18785	NA	NA	NA	NA	NA	NA	NA
seq_18786	NA	NA	NA	NA	NA	NA	NA
seq_18787	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18790	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
seq_18791	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	NA
seq_18792	NA	NA	NA	NA	NA	NA	NA
seq_18793	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium	NA
seq_18794	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	NA
seq_18795	NA	NA	NA	NA	NA	NA	NA
seq_18796	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18798	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18802	NA	NA	NA	NA	NA	NA	NA
seq_18803	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18804	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_18808	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	NA
seq_18809	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18810	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18811	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum	NA
seq_18817	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	NA
seq_18819	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
seq_18820	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18821	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18823	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phylloporia	NA
seq_18826	NA	NA	NA	NA	NA	NA	NA
seq_18829	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18831	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica archboldii
seq_18832	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora albellula
seq_18833	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	NA	NA
seq_18837	NA	NA	NA	NA	NA	NA	NA
seq_18839	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	NA
seq_18840	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon detriticus
seq_18842	Fungi	Ascomycota	Dothideomycetes	NA	NA	Pseudoarthrographis	NA
seq_18843	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18845	NA	NA	NA	NA	NA	NA	NA
seq_18847	Fungi	Ascomycota	Eurotiomycetes	NA	NA	Dactylospora	NA
seq_18848	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	NA
seq_18849	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
seq_18850	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Utrechtiana	Utrechtiana arundinacea
seq_18851	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	Microcyclospora	NA
seq_18853	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	NA	NA
seq_18854	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	NA
seq_18855	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18856	NA	NA	NA	NA	NA	NA	NA
seq_18859	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	Microcyclospora	NA
seq_18861	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	NA
seq_18864	Fungi	NA	NA	NA	NA	NA	NA
seq_18866	NA	NA	NA	NA	NA	NA	NA
seq_18867	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina	NA
seq_18870	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
seq_18871	NA	NA	NA	NA	NA	NA	NA
seq_18872	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18873	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	NA	NA
seq_18874	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Saxophila	NA
seq_18878	NA	NA	NA	NA	NA	NA	NA
seq_18881	NA	NA	NA	NA	NA	NA	NA
seq_18882	NA	NA	NA	NA	NA	NA	NA
seq_18884	Plantae	NA	NA	NA	NA	NA	NA
seq_18885	NA	NA	NA	NA	NA	NA	NA
seq_18886	NA	NA	NA	NA	NA	NA	NA
seq_18888	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18890	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	NA
seq_18892	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_18894	NA	NA	NA	NA	NA	NA	NA
seq_18895	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Agrocybe	Agrocybe flexuosipes
seq_18897	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Naevala	NA
seq_18898	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassica	NA
seq_18899	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	NA	NA
seq_18903	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	Carpinus viminea
seq_18904	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18905	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Pleurotheciella	NA
seq_18907	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Anthopsis	NA
seq_18909	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18910	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18912	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Stigmidium	Stigmidium microspilum
seq_18916	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
seq_18918	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
seq_18919	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_18920	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	NA
seq_18921	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dothidotthiaceae	Mycocentrospora	NA
seq_18922	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	Stichococcaceae	Deuterostichococcus	NA
seq_18923	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Apiospora	NA
seq_18924	NA	NA	NA	NA	NA	NA	NA
seq_18926	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	NA
seq_18927	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_18929	Fungi	Ascomycota	Leotiomycetes	Chaetomellales	Marthamycetaceae	Cyclaneusma	Cyclaneusma minus
seq_18930	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella stridvalliorum
seq_18933	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Baltazaria	Baltazaria galactina
seq_18934	Fungi	Ascomycota	Sordariomycetes	Boliniales	Boliniaceae	NA	NA
seq_18935	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18938	Fungi	Ascomycota	Dothideomycetes	Venturiales	Cylindrosympodiaceae	Sympodiella	NA
seq_18939	Fungi	Ascomycota	Sordariomycetes	Annulatascales	Annulatascaceae	Rhamphoria	Rhamphoria pyriformis
seq_18944	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	NA
seq_18945	NA	NA	NA	NA	NA	NA	NA
seq_18946	NA	NA	NA	NA	NA	NA	NA
seq_18947	NA	NA	NA	NA	NA	NA	NA
seq_18948	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
seq_18951	NA	NA	NA	NA	NA	NA	NA
seq_18952	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	NA
seq_18953	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	Stichococcaceae	Deuterostichococcus	NA
seq_18954	NA	NA	NA	NA	NA	NA	NA
seq_18955	NA	NA	NA	NA	NA	NA	NA
seq_18956	Plantae	Chlorophyta	Trebouxiophyceae	NA	NA	Chloropyrula	NA
seq_18957	Fungi	Basidiomycota	Microbotryomycetes	NA	Chrysozymaceae	Chrysozyma	NA
seq_18963	Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	Oocystaceae	Jaagichlorella	NA
seq_18966	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	NA
seq_18971	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_18974	NA	NA	NA	NA	NA	NA	NA
seq_18975	NA	NA	NA	NA	NA	NA	NA
seq_18976	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cenangiaceae	Chlorencoelia	Chlorencoelia torta
seq_18978	NA	NA	NA	NA	NA	NA	NA
seq_18979	NA	NA	NA	NA	NA	NA	NA
seq_18982	NA	NA	NA	NA	NA	NA	NA
seq_18983	NA	NA	NA	NA	NA	NA	NA
seq_18984	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Cyanosporus	Cyanosporus caesius
seq_18985	NA	NA	NA	NA	NA	NA	NA
seq_18986	Fungi	NA	NA	NA	NA	NA	NA
seq_18987	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18988	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Burgoa	NA
seq_18990	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_18992	NA	NA	NA	NA	NA	NA	NA
seq_18994	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18995	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Mnium	NA
seq_18998	NA	NA	NA	NA	NA	NA	NA
seq_19007	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Pseudorobillarda	NA
seq_19009	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	NA
seq_19010	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	NA	NA
seq_19011	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_19014	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
seq_19015	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
seq_19016	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Pyrenopeziza	Pyrenopeziza chailletii
seq_19017	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	Rhizoctonia floccosa
seq_19018	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	NA
seq_19019	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Pleurotheciella	NA
seq_19020	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
seq_19021	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella	NA
seq_19022	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Xenochalara	NA
seq_19027	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	NA	Trichaptum	NA
seq_19028	NA	NA	NA	NA	NA	NA	NA
seq_19029	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia acris
seq_19034	Chromista	Ciliophora	Colpodea	Colpodida	Colpodidae	Colpoda	NA
seq_19036	NA	NA	NA	NA	NA	NA	NA
seq_19038	NA	NA	NA	NA	NA	NA	NA
seq_19039	NA	NA	NA	NA	NA	NA	NA
seq_19041	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_19042	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_19043	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA
seq_19044	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella mesenterica
seq_19045	NA	NA	NA	NA	NA	NA	NA
seq_19046	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_19047	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	Echinoderma perplexum
seq_19048	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
seq_19049	NA	NA	NA	NA	NA	NA	NA
seq_19050	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_19051	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
seq_19053	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
seq_19056	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_19057	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Exidiopsis	NA
seq_19059	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Clypeosphaeriaceae	Clypeosphaeria	NA
seq_19060	NA	NA	NA	NA	NA	NA	NA
seq_19062	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
seq_19064	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	NA
seq_19065	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	NA
seq_19066	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium	NA
seq_19067	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Neocamarographium	Neocamarographium carpini
seq_19069	NA	NA	NA	NA	NA	NA	NA
seq_19071	NA	NA	NA	NA	NA	NA	NA
seq_19072	Fungi	Ascomycota	Sordariomycetes	Boliniales	NA	Paramicrothyrium	NA
seq_19074	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramichloridium	Ramichloridium anceps
seq_19075	NA	NA	NA	NA	NA	NA	NA
seq_19076	Fungi	Ascomycota	Candelariomycetes	Candelariales	Candelariaceae	Candelariella	Candelariella efflorescens
seq_19077	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Veronaea	NA
seq_19078	Fungi	Ascomycota	Eurotiomycetes	Coryneliales	Coryneliaceae	Caliciopsis	NA
seq_19082	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	NA	NA
seq_19083	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria	Pertusaria coccodes
seq_19084	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Davidhawksworthia	Davidhawksworthia ilicicola
seq_19087	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_19088	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_19091	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
seq_19093	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
seq_19094	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
seq_19095	Chromista	Ciliophora	Hypotrichea	Oxytrichida	Oxytrichidae	Cyrtohymena	NA
seq_19097	NA	NA	NA	NA	NA	NA	NA
seq_19098	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	NA	NA
seq_19099	NA	NA	NA	NA	NA	NA	NA
seq_19104	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Radulomycetaceae	Radulomyces	Radulomyces molaris
seq_19105	NA	NA	NA	NA	NA	NA	NA
seq_19109	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_19110	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_19111	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales	Calosphaeriaceae	Jattaea	NA
seq_19112	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
seq_19114	NA	NA	NA	NA	NA	NA	NA
seq_19115	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrodendrum	Cylindrodendrum alicantinum
seq_19116	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	NA
seq_19120	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_19121	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Lentinellus	NA
seq_19122	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
seq_19124	NA	NA	NA	NA	NA	NA	NA
seq_19125	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Chalara	NA
seq_19126	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	NA
seq_19129	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Chlamydomonadaceae	Chloromonas	NA
seq_19131	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
seq_19133	Chromista	Ciliophora	Colpodea	Colpodida	Colpodidae	Colpoda	NA
seq_19134	NA	NA	NA	NA	NA	NA	NA
seq_19135	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Streblotrichum	NA
seq_19136	Fungi	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Neobulgaria	Neobulgaria koningiana
seq_19137	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas asymmetrica
seq_19138	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	NA	NA
seq_19139	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Diplosphaera	NA
seq_19141	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_19145	NA	NA	NA	NA	NA	NA	NA
seq_19150	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	Hyphodiscus	Hyphodiscus hymeniophilus
seq_19154	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_19155	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	NA
seq_19156	NA	NA	NA	NA	NA	NA	NA
seq_19158	NA	NA	NA	NA	NA	NA	NA
seq_19159	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Pseudorobillarda	Pseudorobillarda magna
seq_19160	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	NA
seq_19161	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	NA
seq_19162	Plantae	Bryophyta	Bryopsida	Dicranales	Rhabdoweisiaceae	Oncophorus	NA
seq_19168	NA	NA	NA	NA	NA	NA	NA
seq_19169	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	NA
