phylum	class	order	family	genus	species
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	NA
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga biflora
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga bryoides
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga bulbifera
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga caesia
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga cernua
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga cotyledon
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga cuneifolia
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga diapensioides
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga moschata
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga exarata
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga granulata
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga hirculus
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga hirsuta
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga hostii
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga hypnoides
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga muscoides
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga mutata
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga oppositifolia
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga paniculata
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga petraea
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga presolanensis
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga retusa
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga rosacea
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga rotundifolia
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga sedoides
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga seguieri
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Micranthes	Micranthes stellaris
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga stolonifera
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga tridactylites
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga umbrosa
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga valdensis
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga vandelii
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa canescens
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa columbaria
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa taygetea
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa lucida
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa ochroleuca
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa triandra
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa velenovskiana
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Scabiosa	Scabiosa vestina
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Scandix	Scandix pecten-veneris
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Scandix	Scandix macrorhyncha
Tracheophyta	Liliopsida	Alismatales	Scheuchzeriaceae	Scheuchzeria	Scheuchzeria palustris
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenoplectus	Schoenoplectus carinatus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenoplectus	Schoenoplectus lacustris
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenoplectiella	Schoenoplectiella mucronata
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenoplectus	Schoenoplectus pungens
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenoplectiella	Schoenoplectiella supina
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenoplectus	Schoenoplectus tabernaemontani
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenoplectus	Schoenoplectus triqueter
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenus	Schoenus ferrugineus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Schoenus	Schoenus nigricans
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Prospero	Prospero autumnale
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Scilla	Scilla bifolia
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Scilla	Scilla forbesii
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Scilla	Scilla luciliae
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Scilla	Scilla siberica
Tracheophyta	Liliopsida	Poales	Cyperaceae	Scirpoides	Scirpoides holoschoenus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Scirpus	Scirpus atrovirens
Tracheophyta	Liliopsida	Poales	Cyperaceae	Scirpus	Scirpus hattorianus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Scirpus	Scirpus pendulus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Scirpus	Scirpus sylvaticus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Scleranthus	Scleranthus annuus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Scleranthus	Scleranthus verticillatus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Scleranthus	Scleranthus perennis
Tracheophyta	Liliopsida	Poales	Poaceae	Sclerochloa	Sclerochloa dura
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Scolymus	Scolymus hispanicus
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Scopolia	Scopolia carniolica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Scorzonera	Scorzonera aristata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Takhtajaniantha	Takhtajaniantha austriaca
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pseudopodospermum	Pseudopodospermum hispanicum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Scorzonera	Scorzonera humilis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Scorzonera	Scorzonera laciniata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Scorzonera	Scorzonera calcitrapifolia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Scorzonera	Scorzonera rosea
Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia	Scrophularia auriculata
Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia	Scrophularia canina
Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia	Scrophularia nodosa
Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia	Scrophularia umbrosa
Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia	Scrophularia vernalis
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	Scutellaria alpina
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	Scutellaria altissima
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	Scutellaria galericulata
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	Scutellaria hastifolia
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	Scutellaria minor
Tracheophyta	Liliopsida	Poales	Poaceae	Secale	Secale cereale
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Coronilla	Coronilla varia
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum acre
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum album
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum alpestre
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Hylotelephium	Hylotelephium anacampseros
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum annuum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Petrosedum	NA
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum atratum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum cepaea
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum dasyphyllum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Petrosedum	Petrosedum forsterianum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum hirsutum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum hispanicum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Phedimus	Phedimus hybridus
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Petrosedum	Petrosedum montanum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Petrosedum	Petrosedum orientale
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum pallidum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum rubens
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	NA
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Petrosedum	Petrosedum rupestre
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum sarmentosum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Petrosedum	Petrosedum sediforme
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum sexangulare
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Phedimus	Phedimus spurius
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Phedimus	Phedimus stolonifer
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Hylotelephium	Hylotelephium telephium
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Hylotelephium	Hylotelephium vulgare
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Hylotelephium	Hylotelephium maximum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum villosum
Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella helvetica
Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella selaginoides
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Selinum	Selinum carvifolia
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivum	Sempervivum arachnoideum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivum	Sempervivum grandiflorum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivum	Sempervivum montanum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivum	Sempervivum tectorum
Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivum	Sempervivum wulfenii
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea abrotanifolia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea alpina
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea aquatica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio cacaliaster
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio doronicum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea erratica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea erucifolia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio gallicus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio germanicus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea uniflora
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio hercynicus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio inaequidens
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea incana
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea carniolica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea insubrica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea vulgaris
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio ovatus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	NA
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea paludosa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio rupestris
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	Jacobaea subalpina
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio sylvaticus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio vernalis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio viscosus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	Senecio vulgaris
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Serapias	Serapias lingua
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Serapias	Serapias vomeracea
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Serratula	Serratula tinctoria
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Seseli	Seseli annuum
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Hippomarathrum	Hippomarathrum vulgare
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Seseli	Seseli libanotis
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Seseli	Seseli montanum
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Seseli	Seseli pallasii
Tracheophyta	Liliopsida	Poales	Poaceae	Sesleria	Sesleria caerulea
Tracheophyta	Liliopsida	Poales	Poaceae	Psilathera	Psilathera ovata
Tracheophyta	Liliopsida	Poales	Poaceae	Sesleriella	Sesleriella sphaerocephala
Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	Setaria faberi
Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	Setaria italica
Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	Setaria parviflora
Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	Setaria pumila
Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	Setaria verticillata
Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	Setaria viridis
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Sherardia	Sherardia arvensis
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldia	Sibbaldia procumbens
Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Sicyos	Sicyos angulatus
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Sideritis	Sideritis hyssopifolia
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Sideritis	Sideritis montana
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Silaum	Silaum silaus
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene acaulis
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Heliosperma	Heliosperma alpestre
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Atocion	Atocion armeria
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene conica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene coronaria
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene cretica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene dichotoma
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene dioica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene elisabethae
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene flos-cuculi
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene flos-jovis
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene gallica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene italica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene nemoralis
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene noctiflora
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene nutans
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene otites
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene latifolia
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Heliosperma	Heliosperma pusillum
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Atocion	Atocion rupestre
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene saxifraga
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Viscaria	Viscaria alpina
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene vallesia
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Viscaria	Viscaria vulgaris
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene vulgaris
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene glareosa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Silphium	Silphium perfoliatum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Silybum	Silybum marianum
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sinapis	Sinapis alba
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sinapis	Sinapis arvensis
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Sison	Sison amomum
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrella	Sisymbrella aspera
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium altissimum
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium austriacum
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium irio
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium loeselii
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium officinale
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium orientale
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Sisymbrium	Sisymbrium strictissimum
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Erucastrum	Erucastrum supinum
Tracheophyta	Liliopsida	Asparagales	Iridaceae	Sisyrinchium	Sisyrinchium montanum
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Sium	Sium latifolium
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Smyrnium	Smyrnium perfoliatum
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum carolinense
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum chenopodioides
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum dulcamara
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum melongena
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum nigrum
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum decipiens
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum physalifolium
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum villosum
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Soldanella	Soldanella alpina
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Soldanella	Soldanella minima
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Soldanella	Soldanella pusilla
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Soldanella	Soldanella alpicola
Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Soleirolia	Soleirolia soleirolii
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	NA
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	Solidago canadensis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	Solidago gigantea
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Euthamia	Euthamia graminifolia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	Solidago nemoralis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	Solidago rugosa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	Solidago virgaurea
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Soliva	Soliva sessilis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus arvensis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus asper
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus oleraceus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus palustris
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus tenerrimus
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbaria	Sorbaria sorbifolia
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Aria	Aria edulis
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	NA
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus aucuparia
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Hedlundia	Hedlundia austriaca
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Chamaemespilus	Chamaemespilus alpina
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Cormus	Cormus domestica
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Scandosorbus	Scandosorbus intermedia
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Karpatiosorbus	Karpatiosorbus latifolia
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Hedlundia	Hedlundia mougeotii
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Torminalis	Torminalis glaberrima
Tracheophyta	Liliopsida	Poales	Poaceae	Sorghum	Sorghum bicolor
Tracheophyta	Liliopsida	Poales	Poaceae	Sorghum	Sorghum halepense
Tracheophyta	Liliopsida	Poales	Typhaceae	Sparganium	Sparganium angustifolium
Tracheophyta	Liliopsida	Poales	Typhaceae	Sparganium	Sparganium emersum
Tracheophyta	Liliopsida	Poales	Typhaceae	Sparganium	Sparganium erectum
Tracheophyta	Liliopsida	Poales	Typhaceae	Sparganium	Sparganium natans
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Spartium	Spartium junceum
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergula	Spergula arvensis
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergula	Spergula pentandra
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergularia	Spergularia marina
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergularia	Spergularia media
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergularia	Spergularia rubra
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Spergularia	Spergularia segetalis
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Spinacia	Spinacia oleracea
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea arguta
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea billardii
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea pseudosalicifolia
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea alba
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea chamaedryfolia
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea japonica
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	NA
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea salicifolia
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Spiranthes	Spiranthes aestivalis
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Spiranthes	Spiranthes spiralis
Tracheophyta	Liliopsida	Alismatales	Araceae	Spirodela	Spirodela polyrhiza
Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	Sporobolus indicus
Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	Sporobolus neglectus
Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	Sporobolus vaginiflorus
Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	NA
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys ambigua
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Betonica	Betonica alopecuros
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys alpina
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys annua
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys arvensis
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys byzantina
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys germanica
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Betonica	Betonica officinalis
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys palustris
